2017-01-07,14,607,1439,1004,1020,6348,1029,80,3341,504,1618
2017-01-07,15,568,1404,978,1062,6343,1084,73,3337,506,1619
2017-01-07,16,523,1399,1002,1190,6354,1131,77,3380,513,1629
2017-01-07,17,554,1436,1057,1434,6496,1208,78,3505,540,1673
2017-01-07,18,600,1481,1149,1535,6855,1318,81,3735,579,1765
2017-01-07,19,645,1470,1130,1516,6859,1311,78,3698,567,1746
2017-01-07,20,646,1472,1111,1469,6709,1266,76,3649,553,1699
2017-01-07,21,643,1520,1036,1481,6570,1223,73,3557,533,1640
2017-01-07,22,637,1505,1060,1368,6370,1172,75,3459,513,1596
2017-01-07,23,631,1476,996,1295,6095,1097,71,3323,481,1516
2017-01-07,24,615,1454,898,1268,5767,1017,70,3163,449,1446
2017-01-08,1,600,1436,923,1141,5493,966,101,2994,421,1378
2017-01-08,2,593,1420,841,1163,5269,930,60,2916,409,1339
2017-01-08,3,587,1409,830,1156,5127,897,63,2846,401,1333
2017-01-08,4,579,1414,828,1151,5054,893,91,2767,409,1324
2017-01-08,5,579,1399,828,1162,5027,903,88,2746,411,1320
2017-01-08,6,573,1384,850,1189,5068,923,67,2810,412,1347
2017-01-08,7,577,1409,885,1226,5199,969,66,2903,423,1383
2017-01-08,8,592,1458,948,1253,5391,1030,63,3020,453,1440
2017-01-08,9,607,1465,978,1306,5556,1084,82,3094,467,1487
2017-01-08,10,616,1473,1030,1297,5754,1095,105,3157,477,1457
2017-01-08,11,619,1482,1067,1262,5893,1075,85,3205,481,1412
2017-01-08,12,622,1485,1051,1258,6005,1064,85,3236,491,1421
2017-01-08,13,617,1497,1051,1248,6089,1060,86,3230,494,1481
2017-01-08,14,610,1471,1044,1230,6113,1049,82,3222,494,1567
2017-01-08,15,615,1456,1059,1237,6127,1055,81,3263,493,1629
2017-01-08,16,618,1471,1064,1308,6211,1118,85,3343,513,1691
2017-01-08,17,621,1518,1189,1422,6468,1244,110,3520,560,1764
2017-01-08,18,631,1557,1256,1586,6967,1389,119,3802,609,1871
2017-01-08,19,615,1545,1215,1587,7039,1392,98,3824,604,1860
2017-01-08,20,601,1535,1205,1539,6925,1361,92,3741,606,1818
2017-01-08,21,598,1517,1178,1447,6761,1323,102,3622,576,1780
2017-01-08,22,586,1497,1135,1385,6536,1260,92,3484,568,1735
2017-01-08,23,561,1465,1091,1281,6225,1166,73,3298,531,1623
2017-01-08,24,541,1438,1018,1224,5834,1062,66,3145,492,1534
