0,542
0,733
0,786
0,776
0,856
0,941
0,752
0,657
0,606
0,496
0,544
0,713
0,764
0,808
8,940
27,1020
39,1106
45,918
70,780
75,691
34,588
26,581
4,748
0,1000
0,1219
0,1627
0,1905
0,1921
0,1904
0,1828
0,1655
0,1484
0,1427
0,1317
0,1164
0,1047
0,847
0,782
11,714
22,707
38,648
45,669
38,685
40,854
30,826
20,958
3,1066
0,1194
0,1326
0,1521
0,1884
0,2056
0,2257
0,2349
0,2334
0,2326
0,2277
0,2026
0,1955
0,1944
0,1818
0,1764
5,1827
5,1669
21,1646
36,1660
33,1659
29,1621
32,1647
15,1445
4,1486
0,1570
0,1345
0,1546
0,1801
0,1582
0,1558
0,1318
0,1076
0,922
0,767
0,651
0,527
0,511
0,477
0,236
5,190
7,152
19,60
32,43
33,51
18,89
16,472
11,645
0,664
0,667
0,709
0,722
0,900
0,749
0,658
0,553
0,649
0,626
0,555
0,809
0,853
0,838
0,650
0,561
10,502
7,470
33,638
30,810
66,1155
30,1190
22,853
8,759
1,670
0,845
0,989
0,1163
0,1698
0,2069
0,2225
0,2323
0,2396
0,2309
0,2163
0,2113
0,2299
0,2310
0,2432
0,2387
2,2313
4,2225
17,2305
20,2352
24,2443
17,2575
18,2868
20,3171
2,3107
0,3257
0,3347
0,3460
0,3451
0,3436
0,3401
0,3371
0,3121
0,3166
0,3064
0,2915
0,2795
0,2899
0,2910
0,3000
3,3052
14,3065
30,3169
48,3276
68,3312
69,3348
53,3357
23,3252
4,3268
0,3303
0,3349
0,3357
0,3345
0,3204
0,3096
0,3003
0,2797
0,2688
0,2569
0,2556
0,2585
0,2587
0,2514
0,2573
2,2638
17,2751
26,2766
22,2703
29,2767
29,2766
25,2821
18,2818
3,2797
0,2694
0,2712
0,2705
0,2770
0,2869
0,2655
0,2633
0,2493
0,2434
0,2185
0,2026
0,1897
0,1777
0,1667
0,1506
4,1358
16,1297
28,1286
52,1245
70,1285
54,1235
31,1170
24,1055
4,842
0,599
0,496
0,422
0,447
0,378
0,273
0,196
0,314
0,342
0,255
0,320
0,581
0,739
0,663
0,737
12,738
63,643
95,507
91,459
103,461
116,549
100,589
69,468
21,340
0,316
0,479
0,662
0,773
0,937
0,1181
0,1436
0,1254
0,1464
0,1776
0,1914
0,1958
0,1994
0,1764
0,1589
13,1272
45,933
41,734
57,625
63,477
62,377
44,288
23,311
6,333
0,558
0,907
0,1379
0,1696
0,1942
0,2166
0,2543
0,2857
0,3045
0,3194
0,3053
0,2668
0,2373
0,2272
0,2200
8,1972
54,2139
87,2114
95,2236
98,2272
78,2298
101,2181
74,2064
25,1968
0,1775
0,1757
0,1670
0,1627
0,1758
0,1862
0,1791
0,1635
0,1757
0,1736
0,1921
0,2084
0,2243
0,2354
1,2603
13,2699
57,2938
133,3233
128,3360
182,3436
123,3475
109,3334
86,3196
33,2952
1,2754
0,2753
0,2948
0,3055
0,2992
0,2978
0,2908
0,2830
0,2681
0,2426
0,2211
0,2246
0,2244
0,2346
0,2443
17,2447
75,2370
121,2377
142,2633
130,2764
134,2916
97,3104
43,3124
28,2902
2,2671
0,2556
0,2807
0,2983
0,2939
0,2927
0,2788
0,2598
0,2307
0,2138
0,2041
0,2032
0,2098
0,2236
0,2287
33,2382
95,2144
134,2283
145,2510
170,2701
153,2648
127,2621
98,2674
26,2768
1,2771
0,2518
0,2587
0,2662
0,2818
0,2862
0,2936
0,3033
0,3161
0,3126
0,2905
0,2904
0,2843
0,2762
0,2503
11,2687
29,2966
38,3163
40,3267
33,3243
32,3295
27,3256
16,3114
5,2894
0,2821
0,2766
0,2726
0,2357
0,1830
0,1395
0,1114
0,1031
0,1001
0,662
0,487
0,361
0,426
0,481
0,474
11,237
32,590
43,778
60,919
60,1146
100,1149
102,977
60,690
24,483
1,144
0,267
0,322
0,475
0,846
0,931
0,1005
0,1157
0,1181
0,1209
0,1383
0,1585
0,1929
0,2314
0,2590
3,2891
13,3002
11,2926
18,2845
19,2807
18,2534
13,1847
4,1443
7,1418
0,1968
0,2123
0,2172
0,2621
0,2715
0,2833
0,2907
0,3435
0,3473
0,3462
0,3359
0,3361
0,3216
0,2975
1,2666
7,2394
45,2103
121,1705
137,1667
132,1448
70,1435
92,1528
45,1385
30,1199
1,1057
0,1138
0,1064
0,1001
0,1188
0,1260
0,1144
0,1302
0,1297
0,1209
0,1050
0,1070
0,1237
0,1333
1,1438
33,1373
92,1439
124,1645
165,1849
155,2027
104,2438
101,2899
73,3119
32,3120
2,3291
0,3120
0,3067
0,3192
0,3189
0,3128
0,3039
0,2937
0,2620
0,2451
0,2164
0,1765
0,1669
0,1454
0,1212
17,1130
66,1261
93,1373
101,1818
132,2284
85,2453
64,2879
43,3123
9,3288
0,3396
0,3278
0,3306
0,3318
0,3202
0,2998
0,2757
0,2237
0,2109
0,1803
0,2036
0,1798
0,1598
0,1231
0,1100
10,1034
15,678
45,347
47,278
53,149
46,143
46,108
31,121
20,150
1,165
0,197
0,269
0,316
0,386
0,518
0,588
0,732
0,1022
0,1150
0,1170
0,1299
0,1105
0,945
0,569
3,573
12,631
15,572
21,849
24,1346
23,1419
22,1950
22,2346
9,3007
0,3420
0,3655
0,3736
0,3796
0,3586
0,3741
0,3601
0,3679
0,3684
0,3702
0,3593
0,3463
0,3289
0,3173
0,3003
9,2758
40,2581
72,2266
91,1790
67,1581
50,1382
42,1195
39,1121
15,838
1,705
0,659
0,1074
0,1435
0,1695
0,2065
0,2250
0,2306
0,2426
0,2511
0,2534
0,2604
0,2681
0,3082
2,3149
12,3082
13,3016
96,2966
115,2908
117,2887
102,3113
93,3189
50,3090
14,2585
1,2596
0,2614
0,2601
0,2848
0,2806
0,2439
0,2110
0,1973
0,1777
0,1860
0,1919
0,1929
0,2163
0,2713
1,2674
12,2852
16,2935
38,2960
52,2623
66,2631
81,3040
75,3127
55,3093
8,3061
1,2923
0,2695
0,2609
0,2779
0,2756
0,2513
0,2405
0,2329
0,2250
0,2069
0,2013
0,2023
0,2091
0,2136
1,2087
15,1884
21,1749
44,1521
111,1270
128,1163
165,1041
170,922
117,939
69,870
10,706
0,498
0,515
0,570
0,484
0,405
0,412
0,416
0,451
0,544
0,669
0,735
0,917
0,1128
8,1154
91,1145
154,1068
186,1023
161,938
169,994
174,1013
167,1017
109,915
30,963
5,981
0,1391
0,1720
0,1943
0,1973
0,2060
0,2310
0,2609
0,2905
0,3251
0,3443
0,3364
0,3460
0,3465
3,3503
19,3614
97,3661
158,3563
221,3468
212,3304
191,3255
148,3095
97,2828
30,2792
5,2684
0,2693
0,2726
0,2829
0,2708
0,2538
0,2362
0,1946
0,1880
0,1625
0,1367
0,1213
0,1152
0,1142
5,1102
31,1245
70,1009
135,947
170,808
187,830
188,1015
168,1006
92,1064
39,1109
4,1036
0,1036
0,1062
0,1079
0,818
0,730
0,597
0,564
0,608
0,548
0,543
0,619
0,815
0,1038
8,1169
39,1244
113,1139
178,925
199,836
220,924
181,862
172,812
148,844
65,1105
9,1317
0,1715
0,1926
0,2499
0,2817
0,2870
0,2800
0,2829
0,2760
0,2692
0,2683
0,2539
0,2662
0,2542
11,2414
44,2437
81,2272
112,1887
101,1784
87,1417
89,1231
70,1410
34,1170
12,1186
1,1068
0,919
0,911
0,1036
0,866
0,743
0,720
0,712
0,615
0,650
0,628
0,598
0,793
0,970
8,1009
26,1057
79,1240
111,937
69,781
89,849
106,957
62,1118
59,1148
27,1810
3,2161
0,2330
0,2645
0,2972
0,3157
0,3215
0,3335
0,3340
0,3384
0,3422
0,3466
0,3568
0,3539
0,3507
1,3422
16,3108
30,2708
37,2626
67,2422
106,2210
161,2145
175,2043
140,1863
67,1465
9,1216
0,1427
0,1291
0,1085
0,1012
0,845
0,735
0,892
0,842
0,1264
0,1362
0,1492
0,1864
0,1921
4,1864
11,1962
39,1952
39,2105
73,2170
68,2119
112,2225
79,2102
60,1790
36,1550
3,1845
0,2006
0,2450
0,2769
0,2800
0,2864
0,3017
0,2853
0,2558
0,2666
0,2838
0,2883
0,2789
0,2854
4,2871
18,2817
35,3048
45,3145
49,3493
77,3690
109,3775
43,3762
47,3809
16,3789
3,3747
0,3714
0,3762
0,3629
0,3615
0,3480
0,3234
0,2913
0,2688
0,2550
0,2327
0,2290
0,2319
0,2307
10,2100
45,1893
43,1619
158,1580
211,1694
179,2158
196,2730
161,3250
114,3432
42,3476
10,3527
0,3502
0,3574
0,3692
0,3763
0,3798
0,3785
0,3797
0,3719
0,3592
0,3378
0,3277
0,3042
0,2786
14,2324
89,1709
173,1244
206,1112
218,1014
184,971
169,938
149,999
144,917
72,868
14,843
0,767
0,771
0,940
0,1150
0,1306
0,1192
0,1335
0,1309
0,1146
0,1075
0,943
0,1146
0,1697
17,2025
74,2333
110,2399
125,2520
123,2595
129,2668
101,2730
58,2832
35,2757
16,2809
3,2932
0,2885
0,2811
0,2980
0,3056
0,3141
0,3050
0,2940
0,2864
0,2767
0,2440
0,2545
0,2633
0,2792
2,3184
20,3365
43,3044
82,2743
46,2937
71,3015
89,3133
70,3130
43,3201
24,3041
3,3118
0,3188
0,3095
0,3232
0,3396
0,3456
0,3501
0,3524
0,3589
0,3538
0,3463
0,3419
0,3202
0,2975
11,2692
59,2567
98,2505
138,2351
194,2246
198,2107
169,2100
151,2098
126,2080
66,1942
19,1806
0,1564
0,1355
0,1230
0,1025
0,889
0,942
0,916
0,1033
0,1271
0,1298
0,1589
0,1789
0,2172
13,2350
56,2611
117,2765
205,2809
153,2798
203,2695
195,2466
123,2390
94,2300
42,2066
12,1606
0,1442
0,1190
0,970
0,947
0,1368
0,1592
0,1633
0,1739
0,1715
0,1702
0,1506
0,1361
0,1183
24,1022
90,950
105,889
190,672
221,571
225,426
221,347
213,340
153,367
91,385
16,398
0,482
0,525
0,649
0,764
0,894
0,972
0,1110
0,1344
0,1611
0,1739
0,2049
0,2349
0,2520
19,2672
99,2705
159,2671
240,2650
250,2768
253,2621
232,2656
200,2664
153,2618
79,2603
17,2687
0,2839
0,2935
0,2927
0,2920
0,2876
0,2798
0,2625
0,2622
0,2624
0,2467
0,2585
0,2685
0,2548
10,2421
23,2347
48,2019
81,2359
128,2524
95,2645
78,2790
66,2981
64,3059
29,3291
8,3392
0,3698
0,3657
0,3736
0,3743
0,3797
0,3743
0,3804
0,3785
0,3861
0,3869
0,3882
0,3889
0,3940
5,4023
17,4064
25,4038
35,4052
43,4040
55,3986
52,3949
43,3936
25,3772
26,3491
14,3576
0,3355
0,3329
0,3110
0,2988
0,2999
0,3003
0,2998
0,3137
0,3415
0,3516
0,3559
0,3650
0,3782
19,3907
85,4019
146,3945
148,4031
242,3976
223,3769
229,3386
175,3356
161,3490
75,3594
17,3664
0,3682
0,3585
0,3621
0,3789
0,3786
0,3824
0,3812
0,3767
0,3571
0,3406
0,3251
0,3192
0,2960
29,2851
55,2473
93,2100
101,1892
153,1845
155,1642
170,1577
185,1540
111,1519
72,1311
15,1109
0,1076
0,973
0,839
0,763
0,785
0,810
0,1001
0,1241
0,1808
0,2117
0,2279
0,2276
0,2198
14,2526
43,2608
148,2937
170,3140
155,3365
157,3589
174,3688
171,3895
122,3953
57,3969
15,3916
0,3859
0,3590
0,3369
0,3215
0,3266
0,3347
0,3339
0,3217
0,3136
0,2794
0,2555
0,2393
0,2459
22,2121
50,2325
110,2632
104,2659
151,2826
202,2896
215,2948
183,2985
126,2982
68,2859
20,2626
0,2321
0,1719
0,1515
0,1478
0,1449
0,1836
0,1830
0,1719
0,1580
0,1409
0,1189
0,1030
3,906
30,694
81,487
124,354
179,205
223,198
245,215
216,547
197,546
141,574
91,767
31,585
0,563
0,443
0,370
0,486
0,541
0,558
0,512
0,504
0,554
0,721
0,761
0,775
3,994
21,1126
54,1226
73,1277
99,1297
127,1193
128,1117
111,1126
96,1207
80,1269
42,1493
18,1688
0,1827
0,1810
0,1901
0,2021
0,2125
0,2316
0,2326
0,2418
0,2563
0,2641
0,2669
0,2783
1,2999
22,3096
49,3183
77,3139
96,3114
106,3296
113,3418
87,3480
73,3576
70,3635
40,3685
20,3612
0,3384
0,3383
0,3212
0,3364
0,3375
0,3511
0,3530
0,3498
0,3470
0,3476
0,3559
0,3622
1,3667
24,3758
47,3780
75,3748
100,3728
118,3726
133,3767
130,3781
123,3756
124,3721
85,3681
35,3641
0,3449
0,3365
0,3284
0,3191
0,3142
0,3193
0,3077
0,2874
0,2738
0,2616
0,2532
0,2428
5,2484
48,2254
88,2150
173,2028
228,2060
253,2134
257,2144
239,2245
224,2323
183,2195
125,2083
45,1737
0,1533
0,1172
0,975
0,970
0,1011
0,1004
0,940
0,822
0,721
0,655
0,607
0,528
3,403
75,246
175,252
252,271
263,468
261,712
266,948
254,1065
244,1111
207,1020
112,1061
37,973
0,892
0,978
0,986
0,1039
0,1132
0,1030
0,1024
0,1005
0,984
0,931
0,726
0,609
2,627
49,538
104,487
125,458
156,528
174,506
157,505
150,492
119,497
86,395
48,318
15,328
0,418
0,434
0,497
0,489
0,461
0,439
0,362
0,357
0,347
0,444
0,489
0,521
1,503
35,407
108,253
187,192
203,117
213,70
219,86
198,146
185,178
165,216
113,224
34,256
0,351
0,550
0,912
0,1038
0,1221
0,1339
0,1432
0,1366
0,1249
0,1316
0,1092
0,976
2,1069
18,1136
52,1222
78,1214
103,997
127,917
132,839
150,809
108,519
96,354
69,331
25,358
0,325
0,299
0,396
0,327
0,369
0,348
0,442
0,607
0,783
0,901
0,978
0,980
1,834
36,684
104,532
156,489
196,675
185,1149
214,1662
231,2209
215,2342
165,2831
90,3158
40,3344
2,3504
0,3640
0,3636
0,3560
0,3487
0,3526
0,3484
0,3359
0,3230
0,3039
0,2811
0,2695
4,2475
77,2374
174,2441
253,2275
266,1897
271,1635
267,1296
266,1171
256,1067
228,987
153,1043
54,753
3,494
0,358
0,352
0,295
0,258
0,288
0,281
0,247
0,262
0,264
0,334
0,354
8,382
86,435
185,395
252,511
265,692
272,864
256,986
252,1025
238,1094
193,1250
125,1245
44,1272
1,1119
0,1468
0,1954
0,2199
0,2299
0,2264
0,2138
0,2509
0,2579
0,2387
0,2187
0,2098
0,2057
7,2119
22,2181
45,2173
73,2526
98,2707
107,2760
122,2697
116,2592
89,2373
54,2188
19,2137
0,2032
0,1680
0,1308
0,1401
0,1449
0,1025
0,950
0,810
0,825
0,813
0,952
0,1091
1,1038
25,1301
58,1389
74,1520
101,1415
112,1642
117,1858
122,1996
108,1996
84,2020
79,2088
33,2255
1,2391
0,2427
0,2756
0,2730
0,3019
0,3116
0,3177
0,3119
0,3136
0,3097
0,3063
0,3016
3,2931
30,2816
75,2655
101,2443
116,2143
120,2004
144,1896
138,1821
123,1493
88,1236
55,980
21,808
0,1015
0,1386
0,1604
0,1813
0,1704
0,1577
0,1591
0,1445
0,1298
0,1260
0,1161
0,1106
1,937
11,776
30,779
61,886
89,863
95,970
101,1122
109,884
112,715
92,785
67,774
9,696
0,412
0,347
0,404
0,361
0,324
0,491
0,519
0,506
0,585
0,678
0,771
0,759
1,818
28,819
61,935
64,932
88,1037
118,1192
116,1232
129,1197
164,1237
123,1301
83,1267
43,1413
2,1604
0,1464
0,1388
0,1197
0,1111
0,1175
0,957
0,886
0,899
0,978
0,927
0,865
7,698
44,499
104,481
145,311
188,178
207,129
210,183
176,294
151,608
142,615
119,573
46,665
2,762
0,825
0,998
0,1242
0,1388
0,1535
0,1493
0,1832
0,1989
0,2341
0,2471
0,2587
8,2768
46,3032
77,3088
151,2911
165,2984
171,2971
154,2962
114,3133
95,3180
78,3151
55,3186
20,3056
1,2711
0,2712
0,2710
0,3048
0,3068
0,2956
0,2597
0,2265
0,2155
0,1948
0,1755
0,1746
2,1691
19,1426
44,1238
59,1036
66,950
62,829
62,773
50,907
56,1216
53,1440
37,1580
16,1619
1,1523
0,1442
0,1469
0,1620
0,1581
0,1453
0,1349
0,1081
0,1108
0,1099
0,967
0,1022
5,989
27,1208
54,1139
93,961
104,924
111,925
101,927
124,922
134,940
107,794
79,606
37,417
2,364
0,367
0,376
0,466
0,672
0,847
0,1358
0,1655
0,1450
0,1243
0,979
0,687
9,509
68,446
162,264
219,117
244,207
240,374
222,603
207,736
186,748
170,758
124,656
49,563
3,544
0,647
0,797
0,886
0,934
0,1052
0,1366
0,1170
0,959
0,1150
0,1253
0,1620
6,1871
44,2134
102,2231
122,2387
138,2680
199,2692
174,2807
120,2633
115,2521
66,2776
43,2866
10,2969
1,2727
0,2646
0,2717
0,2567
0,2331
0,2183
0,2024
0,1924
0,1967
0,1993
0,1934
0,1885
1,1943
24,2118
31,2291
48,2566
63,2562
122,2700
80,2915
53,3022
43,3245
43,3297
24,3164
6,2788
0,2791
0,2750
0,2702
0,2320
0,2116
0,1800
0,1328
0,1097
0,1024
0,1035
0,924
0,717
9,601
59,396
125,311
165,245
166,281
175,688
175,1199
161,1403
141,1180
152,1694
82,2137
30,2317
3,2392
0,2856
0,2941
0,2990
0,3307
0,3408
0,3315
0,3328
0,3085
0,2958
0,2751
1,2600
3,2500
19,2323
39,2148
42,1886
61,1780
70,1871
82,2119
49,2327
41,2428
40,2879
18,3357
8,3646
0,3657
0,3549
0,3556
0,3481
0,3514
0,3559
0,3469
0,3436
0,3411
0,3414
0,3383
0,3304
4,3266
32,3363
64,3401
94,3385
118,3388
145,3394
138,3399
139,3312
136,3252
132,3214
116,3152
53,2781
6,2235
0,2046
0,1851
0,1798
0,1738
0,1644
0,1519
0,1439
0,1448
0,1363
0,1277
0,1201
23,1036
107,852
207,552
250,386
257,330
265,369
256,476
237,671
231,854
207,873
151,948
57,1132
6,1291
0,1694
0,1941
0,2166
0,2480
0,2644
0,2738
0,2743
0,2578
0,2621
0,2643
0,2686
18,2594
70,2776
110,2437
169,2496
228,2529
242,2639
200,2765
180,2818
167,2901
127,2777
93,2728
43,2808
6,2960
0,3256
0,3366
0,3344
0,3252
0,3202
0,3195
0,3194
0,3269
0,3405
0,3464
0,3316
16,3194
58,3245
127,3274
199,3250
202,3354
226,3344
227,3146
195,3127
161,3153
133,3165
61,3047
25,2650
4,2047
0,1845
0,2064
0,1791
0,1977
0,2111
0,2067
0,1654
0,1315
0,1180
0,1134
0,1126
12,844
51,680
82,688
87,631
115,659
122,1006
150,1234
165,1437
141,1579
92,1624
61,1643
29,1633
5,1415
0,1526
0,1818
0,1832
0,1440
0,1304
0,1075
0,870
0,748
0,835
0,969
0,790
8,662
37,599
81,534
109,677
153,761
167,983
147,1144
117,1199
93,1250
88,1181
66,984
31,722
6,586
0,542
0,522
0,484
0,386
0,479
0,637
0,573
0,523
0,623
0,611
0,497
29,399
112,357
178,334
212,307
225,226
215,269
208,294
200,465
207,537
183,508
120,395
54,270
6,258
0,313
0,468
0,479
0,428
0,503
0,572
0,638
0,775
0,920
0,1128
0,1223
24,1267
90,1163
194,1000
248,1159
261,1179
250,1045
239,1028
242,930
230,845
192,847
140,845
62,928
8,982
0,1208
0,1526
0,1986
0,2331
0,2414
0,2490
0,2479
0,2347
0,2191
0,1622
0,1286
25,1493
81,1987
111,2067
110,2136
100,2252
89,2273
85,2529
102,2711
95,2849
99,2955
87,3025
36,2945
6,2956
0,3080
0,3165
0,3220
0,3114
0,2961
0,2740
0,2639
0,2618
0,2736
0,2901
0,2850
16,2878
68,3003
112,3111
152,3234
169,3234
150,3128
143,3056
158,2932
153,2604
89,2534
71,2418
32,2193
4,1909
0,1940
0,2108
0,2595
0,2482
0,2166
0,1672
0,1262
0,1108
0,732
0,605
0,645
23,575
91,441
149,504
161,564
166,679
211,673
208,793
219,861
206,734
168,646
121,699
49,723
7,733
0,737
0,664
0,585
0,566
0,634
0,699
0,658
0,739
0,868
0,981
1,1142
28,1133
115,962
199,973
245,915
266,998
224,1114
254,1160
252,1214
234,1234
205,1523
139,1913
57,2197
9,2100
0,2508
0,2791
0,2890
0,2906
0,2846
0,2887
0,2799
0,2685
0,2690
0,2792
0,2964
9,3042
28,3166
41,3082
50,3047
47,2940
52,2734
70,2519
59,2215
54,1960
61,1701
48,1717
34,1719
6,1406
0,1192
0,1323
0,1200
0,965
0,963
0,974
0,960
0,1067
0,1351
0,1464
0,1789
23,2077
88,2180
91,2499
82,2482
94,2519
116,2441
92,2337
86,2404
67,2366
58,2477
40,2446
19,2285
3,2457
0,2407
0,1999
0,1750
0,1305
0,1302
0,1135
0,1094
0,1144
0,1358
0,1624
0,1875
8,1932
33,2027
63,1930
126,1957
163,2148
154,2407
138,2432
95,2389
75,2157
44,2058
36,1797
16,1827
4,1530
0,1420
0,1236
0,1109
0,1174
0,1156
0,959
0,873
0,913
0,1073
0,1179
0,1221
18,1087
76,885
117,862
148,899
179,1247
205,1286
223,1293
227,1362
205,1220
202,1090
141,931
65,712
12,653
0,621
0,642
0,661
0,590
0,565
0,458
0,339
0,313
0,335
0,407
2,529
33,783
107,895
180,725
235,727
253,707
266,670
268,577
255,531
246,662
212,585
158,591
71,497
13,405
0,396
0,398
0,331
0,371
0,375
0,459
0,622
0,739
0,897
0,1243
2,1446
34,1507
135,1304
234,1141
291,1200
313,1163
320,1188
321,1291
314,1378
289,1462
243,1571
162,1649
78,1800
15,2116
0,2469
0,2918
0,2895
0,2998
0,3050
0,2923
0,2799
0,2637
0,2377
0,2197
1,2093
28,2203
85,2327
119,2290
107,2067
119,2042
131,2027
155,1695
159,1622
163,1713
140,1794
93,1905
49,2074
16,2332
0,2480
0,2700
0,2559
0,2335
0,2075
0,2030
0,1934
0,1852
0,1938
0,1956
1,1876
23,1737
83,1601
142,1492
201,1542
196,1821
243,2011
253,2164
251,2544
222,2752
207,2508
144,2434
67,2137
15,1988
0,2141
0,2583
0,2728
0,2670
0,2717
0,2755
0,2759
0,2725
0,2835
0,2913
2,2982
39,3023
123,2944
195,2861
265,2725
285,2797
276,2839
279,2759
270,2474
233,2598
183,2863
102,3104
34,3044
10,2906
0,2822
0,2734
0,2915
0,2707
0,2632
0,2060
0,1549
0,1404
0,1238
0,1262
2,1315
46,1231
117,1041
184,1265
224,1591
258,1984
270,2136
288,2095
281,2157
239,2119
194,2012
104,1880
49,1658
12,1527
0,1737
0,1922
0,1839
0,1858
0,1501
0,1412
0,1251
0,1245
0,1202
0,1499
3,1585
34,1607
81,1850
117,2094
110,1857
168,1756
192,1701
207,1410
198,1630
195,1716
159,1603
113,1296
53,1071
16,986
0,860
0,869
0,920
0,1151
0,1554
0,1965
0,2410
0,2640
0,2392
0,2924
1,3154
17,3112
45,2787
74,2940
105,3083
131,3091
160,2947
170,2709
200,2390
192,1901
155,2065
75,2401
41,2394
12,1935
0,1812
0,2035
0,1868
0,1645
0,1503
0,1326
0,1463
0,1759
0,1587
0,1693
1,1895
20,2336
43,2600
63,2742
63,2802
68,2446
88,2132
102,1738
75,1496
70,1714
63,2057
49,2416
34,2823
14,2910
0,3065
0,3125
0,3313
0,3269
0,3079
0,3167
0,3202
0,3056
0,3227
0,3252
3,3187
24,3093
46,3129
72,3112
105,3047
116,3193
142,3300
161,3327
133,3500
125,3637
89,3641
61,3757
29,3722
9,3631
0,3304
0,3113
0,2979
0,2765
0,2639
0,2293
0,2035
0,1860
0,1724
0,1633
5,1294
48,1024
140,855
225,647
276,515
298,573
300,609
313,626
309,592
298,479
270,508
193,443
95,434
24,489
1,554
0,470
0,432
0,321
0,260
0,311
0,441
0,575
0,677
0,785
6,911
40,1000
85,991
128,926
142,798
